post_id,plataforma,total_comentarios,pct_positivo,pct_negativo,pct_neutral,score_sentimiento
7561188073459961108,tiktok,3,0.0,0.0,100.0,0.0
7561455946191441173,tiktok,4,0.0,0.0,100.0,0.0
7561457267804032267,tiktok,3,0.0,0.0,100.0,0.0
7561480858301943061,tiktok,10,0.0,0.0,100.0,0.0
7561659390260956437,tiktok,5,0.0,0.0,100.0,0.0
7561877780523191563,tiktok,5,0.0,20.0,80.0,-0.2
7561879025325493525,tiktok,10,0.0,0.0,100.0,0.0
7561979094095744276,tiktok,5,0.0,0.0,100.0,0.0
7562356159361977621,tiktok,5,20.0,20.0,60.0,0.0
7563819338654944533,tiktok,4,0.0,0.0,100.0,0.0
7564192092185021708,tiktok,8,0.0,0.0,100.0,0.0
7564196137456946453,tiktok,6,0.0,0.0,100.0,0.0
7564429067605249300,tiktok,4,0.0,0.0,100.0,0.0
7564931104701041931,tiktok,51,2.0,3.9,94.1,-0.02
7564943054096829717,tiktok,11,0.0,0.0,100.0,0.0
7565290809520606476,tiktok,6,0.0,0.0,100.0,0.0
7565931163282443576,tiktok,5,0.0,0.0,100.0,0.0
7565950226171776268,tiktok,3,33.3,33.3,33.3,0.0
7567401537127910676,tiktok,3,0.0,0.0,100.0,0.0
7568529516625202453,tiktok,3,0.0,0.0,100.0,0.0
7569257910769929484,tiktok,4,0.0,0.0,100.0,0.0
7569322259089804556,tiktok,8,12.5,0.0,87.5,0.125
7569324267720936725,tiktok,4,0.0,0.0,100.0,0.0
7570937463938600212,tiktok,3,0.0,0.0,100.0,0.0
7571962944485870860,tiktok,10,10.0,0.0,90.0,0.1
7572027479251078421,tiktok,11,0.0,0.0,100.0,0.0
7572262901411712276,tiktok,7,0.0,0.0,100.0,0.0
7573022452654132500,tiktok,6,16.7,0.0,83.3,0.167
7573024133508812044,tiktok,4,0.0,0.0,100.0,0.0
7574223858924801292,tiktok,6,0.0,0.0,100.0,0.0
7575268235638066452,tiktok,4,25.0,0.0,75.0,0.25
7575674957234031928,tiktok,4,25.0,0.0,75.0,0.25
7575676274111171860,tiktok,3,0.0,0.0,100.0,0.0
7576707830745550100,tiktok,3,0.0,0.0,100.0,0.0
7576775582105472277,tiktok,9,0.0,0.0,100.0,0.0
7576781888275221771,tiktok,7,0.0,0.0,100.0,0.0
7577468202339405076,tiktok,10,0.0,0.0,100.0,0.0
7577468938737552652,tiktok,5,0.0,0.0,100.0,0.0
7579306694740544789,tiktok,5,0.0,0.0,100.0,0.0
7579312544796413196,tiktok,4,0.0,0.0,100.0,0.0
7579771843779874069,tiktok,11,0.0,0.0,100.0,0.0
7580209894381341973,tiktok,3,0.0,0.0,100.0,0.0
7580218192618982676,tiktok,3,33.3,0.0,66.7,0.333
7580218436572187915,tiktok,3,0.0,0.0,100.0,0.0
7580224070202002744,tiktok,4,25.0,0.0,75.0,0.25
7580426204751138068,tiktok,4,0.0,0.0,100.0,0.0
7580538741110885644,tiktok,3,0.0,0.0,100.0,0.0
7580539092983631125,tiktok,4,0.0,0.0,100.0,0.0
7580558479702674709,tiktok,10,30.0,0.0,70.0,0.3
7580558796754341132,tiktok,18,0.0,0.0,100.0,0.0
